4,1,2,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,N
6,3,3,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,P
5,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,N
4,5,5,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,N
3,2,3,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,P
0,2,1,2,2,1,0,0,1,0,0,1,0,0,1,0,0,0,P
3,7,5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,NEU
7,3,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,N
5,5,2,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,N
2,2,5,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,P
2,3,3,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,N
6,2,5,2,0,4,3,2,0,1,0,0,0,0,0,0,0,0,P
2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
3,0,1,0,1,1,3,1,0,1,0,0,1,0,0,0,0,0,NEU
5,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N
6,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,P
5,4,3,2,2,0,0,1,2,0,0,0,0,1,0,0,0,0,N
3,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NEU
4,1,2,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,P
3,2,6,2,1,3,4,1,0,0,1,1,0,0,1,0,0,0,N
3,0,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,NEU
6,3,2,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,N
4,2,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,P
7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
3,2,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,N
7,4,3,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,N
8,1,2,1,0,1,0,2,2,2,0,0,1,0,0,0,0,0,N
3,3,0,3,0,0,2,0,2,0,0,0,1,0,0,0,0,0,N
4,3,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,N
6,1,0,4,1,2,0,3,0,0,1,1,0,0,1,0,0,0,P
5,6,3,1,1,1,2,3,2,1,0,0,1,0,0,0,0,0,P
8,1,0,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,P
5,1,2,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,N
3,3,2,0,1,4,0,1,1,0,0,1,1,0,0,0,0,0,N
8,3,3,3,1,0,0,1,0,2,0,0,1,0,0,0,0,0,N
4,1,3,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,N
3,2,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,P
7,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,P
10,2,0,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,N
3,4,2,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,P
5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N
3,0,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,N
1,1,4,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,NEU
9,3,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,N
5,3,2,2,1,1,2,1,0,0,0,1,1,0,1,0,0,0,P
4,3,3,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,N
3,3,6,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,NEU
3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,P
5,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,P
2,3,1,3,3,0,1,2,3,0,1,0,0,0,0,0,0,0,NEU
5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NEU
3,1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,P
5,2,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,N
2,2,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,P
5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N
4,3,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,NEU
3,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,N
5,3,2,3,3,1,1,0,1,1,0,1,0,0,0,0,0,0,N
8,3,2,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,N
4,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N
7,2,3,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,NEU
5,2,2,2,0,1,0,0,0,0,1,1,1,0,2,0,0,0,N
7,2,2,3,1,0,1,0,3,0,0,0,0,0,0,0,0,0,NEU
5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEU
7,4,1,4,2,2,0,2,0,0,2,2,0,0,0,0,0,0,P
4,2,1,3,0,0,2,2,0,0,3,2,0,0,1,0,0,0,N
5,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,P
10,1,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,P
4,2,2,3,2,1,1,1,1,0,0,0,2,0,0,0,0,0,P
4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,P
3,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N
2,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,P
9,3,1,3,1,0,0,1,2,1,0,0,0,0,0,0,0,0,P
6,3,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,N
5,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,P
2,2,3,3,3,2,0,1,0,1,0,0,0,0,0,0,0,0,NEU
5,1,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,NEU
4,2,3,0,2,2,1,0,0,0,0,0,2,0,0,0,0,0,P
3,1,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,N
4,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,N
5,1,4,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,N
8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,N
7,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,P
2,2,2,0,2,2,1,0,0,1,1,1,0,0,0,0,0,0,N
5,4,2,2,1,2,0,1,1,1,1,1,0,1,0,0,0,0,P
8,8,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,P
7,3,1,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,N
6,2,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,NEU
6,1,2,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,N
6,5,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,P
4,1,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N
5,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,N
6,2,2,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,N
1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NEU
7,7,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,N
2,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,N
12,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,N
3,2,2,2,2,4,1,1,0,0,0,0,1,0,0,0,0,0,P
5,0,7,3,1,1,1,0,0,2,0,0,1,0,0,0,0,0,N
3,1,3,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,N
3,3,3,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,N
3,4,4,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,N
0,1,2,1,1,1,1,0,1,1,3,1,1,0,0,0,0,0,N
4,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,P
3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NEU
5,4,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,P
5,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,P
4,3,1,1,0,0,2,2,0,1,2,2,1,0,0,0,0,0,N
4,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,N
6,5,1,3,1,0,1,1,1,0,0,0,1,1,0,0,0,0,P
4,5,4,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,N
5,3,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NEU
6,3,2,2,1,0,2,0,2,0,1,2,0,0,1,0,0,0,N
3,2,3,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,N
8,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,P
5,4,2,4,0,0,2,1,1,1,1,0,0,0,0,0,0,0,N
5,3,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,N
2,3,2,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,NEU
2,1,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,N
3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,P
2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,P
10,1,3,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,P
5,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,P
5,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,P
3,2,4,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,N
4,3,1,1,1,0,1,1,0,0,2,2,0,0,0,0,0,0,N
5,2,1,3,3,0,1,1,0,1,3,3,1,0,0,0,0,0,N
4,3,3,2,0,2,1,0,1,0,1,0,2,0,0,0,0,0,N
4,3,3,2,2,1,1,2,0,1,0,0,0,1,0,0,0,0,N
8,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,N
4,3,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,NEU
3,1,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,N
6,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NEU
4,0,2,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,N
2,4,2,1,1,3,2,1,2,0,3,3,1,0,0,0,0,0,NEU
3,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N
5,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N
6,1,3,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,P
2,1,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,P
8,5,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,N
7,2,1,3,0,1,3,2,0,0,1,1,0,0,1,0,0,0,N
6,2,0,0,0,2,4,1,0,1,1,0,0,0,0,0,0,0,N
3,4,7,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,P
5,2,3,3,1,0,1,4,3,0,0,0,1,0,0,0,0,0,P
3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,N
5,2,3,3,1,3,0,0,1,0,0,0,0,1,1,0,0,0,P
7,3,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,N
4,6,2,1,1,2,0,1,0,0,0,0,2,0,0,0,0,0,N
5,0,1,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,P
6,1,4,3,0,2,2,0,0,1,0,0,0,0,1,0,0,0,P
4,5,4,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,N
6,5,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,P
4,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,P
5,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,N
5,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,P
1,2,3,2,0,3,1,1,1,0,1,0,0,0,0,0,0,0,N
4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
7,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,P
0,4,5,1,2,3,1,2,2,0,0,0,0,0,0,0,0,0,NEU
5,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,P
2,2,2,2,1,2,1,0,0,0,0,0,1,0,1,0,0,0,P
3,3,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,P
4,2,2,1,0,3,1,0,0,1,0,0,0,0,0,1,0,0,N
3,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,N
5,3,4,1,1,2,2,3,0,1,1,1,1,0,0,0,0,0,N
3,4,4,4,1,2,1,2,1,0,1,0,0,0,0,0,0,0,N
8,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,N
4,2,3,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,N
4,6,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N
8,6,2,1,1,3,1,2,1,0,0,0,2,0,0,0,0,0,N
5,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,P
6,5,2,4,1,0,1,2,0,0,0,1,0,0,2,0,0,0,N
6,3,5,4,1,0,3,3,1,0,0,0,0,1,0,0,0,0,N
6,2,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,P
3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NEU
5,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,P
5,2,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,P
0,3,4,1,2,0,2,1,1,1,0,1,0,0,0,0,0,0,N
4,4,5,4,1,1,3,0,0,1,1,1,1,0,0,0,0,0,P
6,2,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,P
5,3,1,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,NEU
3,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,N
5,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,N
10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N
7,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,N
2,2,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,P
5,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,P
3,1,0,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,P
4,3,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,P
4,2,2,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,N
2,3,5,3,0,2,1,1,0,1,0,0,0,0,1,0,0,0,NEU
3,5,5,5,1,0,0,0,2,2,0,0,0,0,0,0,0,0,N
2,4,4,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,N
5,3,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,N
4,1,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,P
4,2,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,N
3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P
4,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
4,2,2,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,N
1,1,2,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,P
2,2,3,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,P
4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N
4,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,N
5,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,N
5,3,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,P
4,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,P
1,0,2,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,N
9,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,N
7,4,2,1,1,2,2,2,0,0,0,0,0,1,0,0,0,0,NEU
5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,N
1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,NEU
5,2,1,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,P
4,2,4,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,P
4,5,4,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,N
8,4,2,2,1,1,3,0,1,1,0,0,0,0,0,0,0,0,N
9,4,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,P
3,2,0,2,1,2,0,0,0,0,1,1,0,1,0,0,0,0,P
5,2,1,1,4,3,1,2,0,0,0,0,1,0,0,0,0,0,P
2,3,3,1,2,0,6,2,0,1,0,0,1,0,0,0,0,0,N
2,4,4,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,NEU
5,3,0,2,2,2,1,2,1,0,1,1,0,0,1,0,0,0,P
6,5,5,1,0,0,2,2,0,0,2,1,0,0,0,0,0,0,N
5,4,3,4,1,2,1,1,1,1,1,1,0,0,0,0,0,0,N
4,2,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,P
7,6,4,3,1,1,3,2,0,1,0,0,0,0,0,0,0,0,N
5,1,1,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,N
5,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,P
4,1,3,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,N
2,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,N
7,4,5,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,N
5,0,3,2,1,3,5,1,1,0,0,0,0,1,1,0,0,0,N
4,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,N
2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,N
4,1,4,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,P
3,1,1,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,P
3,1,2,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,P
7,4,6,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,N
2,1,1,0,1,2,3,0,0,0,1,1,0,0,0,0,0,0,N
8,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,P
5,4,3,3,0,3,0,1,1,1,0,0,1,0,0,0,0,0,N
8,0,1,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,P
4,3,1,5,1,4,0,1,2,0,0,1,0,0,2,0,0,0,P
4,0,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,P
4,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,N
5,3,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,P
2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,P
4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
2,2,0,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,N
4,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,N
3,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,N
4,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,P
4,1,1,1,0,2,0,1,1,0,2,1,0,0,0,0,0,0,N
4,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,P
5,1,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,P
4,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,P
4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,P
9,3,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,N
3,4,3,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,P
3,1,2,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,NEU
6,2,2,2,2,3,0,1,2,0,0,0,0,0,0,0,0,0,P
3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
7,4,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,P
6,7,1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,P
5,3,3,4,0,1,1,1,2,0,0,0,0,0,0,0,0,0,N
3,1,0,2,4,0,0,0,1,0,2,2,0,0,0,0,0,0,N
4,2,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,P
7,2,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,N
5,2,2,2,1,3,3,2,0,2,0,0,0,0,0,0,0,0,NEU
0,1,2,0,1,1,0,1,2,0,1,1,0,1,0,0,0,0,P
2,3,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,N
1,4,2,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,NEU
7,5,4,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,P
10,2,2,3,0,0,1,0,0,1,1,1,0,1,0,0,0,0,N
3,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,P
3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NEU
1,2,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N
5,4,1,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,P
3,5,5,2,2,3,3,1,2,0,0,0,0,0,0,0,0,0,N
4,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,P
6,2,2,4,2,1,0,1,1,0,0,0,0,0,1,0,0,0,N
4,0,2,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,P
3,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,NEU
5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P
3,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,N
1,0,4,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,N
6,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,P
5,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,P
6,4,1,3,2,0,1,0,1,1,1,0,0,0,0,0,0,0,P
5,0,2,1,1,0,3,2,0,1,0,1,2,1,0,0,0,0,P
8,4,1,2,1,2,0,2,1,0,1,0,0,0,0,0,0,0,P
1,2,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,N
4,0,1,3,1,0,1,1,1,0,1,1,0,0,0,0,0,0,P
1,3,4,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,N
6,1,3,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,NEU
4,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,N
4,3,3,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,NEU
4,2,0,2,0,2,0,0,1,1,1,1,0,2,0,0,0,0,N
4,2,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,N
3,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,P
8,3,4,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,P
4,1,1,2,2,1,0,1,0,0,2,1,0,0,0,0,0,0,NEU
6,0,1,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,NEU
3,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,P
6,4,0,5,1,3,0,0,0,0,2,1,0,0,0,0,0,0,N
4,3,2,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,N
6,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,N
6,4,3,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,P
4,2,2,1,1,2,1,1,2,0,0,0,1,0,0,0,0,0,P
3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,P
6,3,3,4,2,2,2,1,0,1,0,0,1,0,0,0,0,0,P
1,0,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,P
6,2,2,5,0,1,0,2,0,1,2,2,0,0,0,0,0,0,P
4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
6,0,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,N
2,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,NEU
7,1,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,N
4,2,3,2,3,3,0,3,0,0,0,0,0,0,0,0,0,0,N
5,0,2,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,N
4,3,3,2,2,2,0,3,3,0,0,0,0,0,0,0,0,0,N
4,4,4,2,0,1,3,2,3,0,0,1,0,0,0,0,0,0,N
5,3,1,1,1,1,1,0,0,0,1,2,0,0,1,0,0,0,N
4,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,N
2,3,5,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,P
4,6,4,0,2,0,1,0,3,0,1,1,2,1,0,0,0,0,P
5,2,2,3,2,2,2,1,1,0,0,0,1,0,0,0,0,0,P
6,3,4,1,2,4,3,1,0,0,1,1,0,0,0,1,0,0,N
6,3,1,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,P
6,4,4,3,2,3,4,1,0,0,0,0,0,0,0,0,0,0,N
4,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,P
1,1,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,P
3,3,2,3,1,2,1,1,0,1,0,0,1,1,1,0,0,0,N
5,2,1,3,0,1,2,1,1,0,0,1,0,0,0,0,0,0,P
